game,from_frame,to_frame,fen
18,00233,00233,5Q1r/6kr/8/bp3b1B/8/p2P3q/P5P1/R1N2K1R b - - 0 40
18,00234,00234,4k3/3q3p/rp1p1p1b/1N2n3/ppP1Pp2/6r1/P2P2B1/QRBK2NR b - - 2 31
18,00235,00235,rnb4r/2b1q1pp/p1p1p1k1/2p1P3/1QP1Np1n/P2P4/4B2P/3RK1NR w K - 8 27
18,00236,00236,7q/3k1n2/8/2ppB2p/1p5P/4K3/6R1/8 w - - 16 79
18,00237,00237,4Q3/6k1/P4p1b/6P1/3p4/4pnK1/8/8 b - - 0 81
18,00238,00238,8/p7/r1pr4/1P5b/k2K4/8/2N5/8 w - - 7 95
18,00239,00239,6nn/k5r1/p1P4p/P7/1B2p2p/P2pP3/4R1B1/3KN3 b - - 4 69
18,00240,00240,1r2k3/1nq2rpp/3p1P1n/p1pP2b1/1B1p2R1/7N/P1P1KP1P/R2Q1B2 b - - 8 28
18,00241,00241,8/3n1k2/4p2b/1QpP1p2/r3nq1r/1P2PP1p/2BN2P1/1RBK1b2 b - - 5 36
18,00242,00242,4k3/8/p1rQ1KN1/B5pp/P1q3b1/1p3N1N/7P/7R b - - 1 67
18,00243,00243,rn2k2r/8/p5PB/1bqp4/1Pn1P2p/p1R2N2/P2Q2PP/b4KR1 w q - 10 33
18,00244,00244,1n3b1r/r1q3pp/pp2p1kn/P1p1p3/2Q2p2/5NP1/1P1P1P1P/RNBK1BR1 w - - 0 19
18,00245,00245,1q1rkbnr/p2bp3/6Q1/PpP2pP1/1n5p/1P2PNN1/2P2P1P/1R2KB1R b K - 0 32
18,00246,00246,1b1r1kr1/4n3/Q4pRp/p4b1P/3pp2P/pP6/8/RN2K3 w - - 5 48
18,00247,00247,3qk1nr/pb1p1p2/n1pb1p1p/2Q1P3/Pp1P2P1/2P2P1N/P5KP/RN3B1R w k - 1 19
18,00248,00248,rnbk1bnr/pp1p1pBp/2p3p1/q3pP2/8/1P2P3/P1PP2PP/RN1QKBNR b KQ - 0 7
18,00249,00249,1k6/7n/P1p4P/5p1P/r1Q2p2/3PNK2/3PB2R/B2N4 w - - 5 52
18,00250,00250,1r1qk1nr/3p4/b2b1p1p/pP4p1/3PpB1N/2p1P1K1/1Pn2PPP/RN2QB1R w k - 1 18
18,00251,00251,7B/5k2/8/P2r1pR1/P1pp1P2/1p6/3K4/3N2N1 b - - 7 59
18,00252,00252,1rb1kb1n/pp1p2r1/B1p5/q3pppp/1P1P1N1P/B3P3/P1P2PP1/RN2QK1R w - - 3 15
18,00253,00253,8/4bB2/2P5/1k1K4/1p1P1Rpp/1p5P/rB6/5R2 w - - 9 78
18,00254,00254,8/8/k5r1/p2N3P/P7/2P2n2/K7/8 w - - 0 100
18,00255,00255,4Q3/pr6/2p1bn2/P1q1Pk2/2N5/1P1r2PP/2PR4/R1B1K1N1 b - - 2 37
18,00256,00256,3B4/6r1/5p2/1P2kP1p/2b4P/1q6/5K2/8 w - - 5 95
18,00257,00257,7b/K7/4k1Pp/8/8/3Pnp2/5q2/8 w - - 5 94
18,00258,00258,r1bqkbnr/1ppppppR/8/p7/P7/1n6/1PPPPPPP/1NBQKBNR w Kkq - 1 5
18,00259,00259,7N/K2k3P/1r6/P7/2p5/8/8/8 w - - 3 100
18,00260,00260,3rq2N/p1pb1p2/1np1p1rb/1PnkN2p/P2P4/2B1P1pP/5PP1/1K3RR1 b - - 0 34
18,00261,00261,2r3r1/p1pb1k2/2ppR3/5P1p/5bP1/PBPP4/1P2KQ2/RNB2n2 w - - 1 30
18,00262,00262,4r2r/5B1n/b4kq1/4R2p/P2ppP1P/8/1b6/2BK4 w - - 3 43
18,00263,00263,rn1qk1nr/4bp1p/1pp1b3/p3p1Np/2Pp2R1/1P2P3/PB1P1PP1/R2QKBN1 b Qkq - 0 11
18,00264,00264,4r3/p1pq1k1b/1p1rp1pn/3p1P1P/nP1P4/2P1b3/P3KB2/RN1RN2B b - - 6 40
18,00265,00265,r1bk3r/1ppp1pbp/p1n1p1p1/Q5P1/5P2/3Pn2N/PP3KBP/RNq4R b - - 3 15
18,00266,00266,r1bqkbnr/pp1ppppp/n6B/2p5/8/3PP3/PPP2PPP/RN1QKBNR b KQkq - 0 3
18,00267,00267,1rn1r3/p1q1b3/2k2P2/P1p1p1p1/1pPpP1BP/N2P1P1b/1P2K1QR/1R4N1 b - - 0 40
18,00268,00268,7k/3b4/3Q4/P7/1B3P1r/R1p4N/2P2K2/1n5B w - - 8 67
18,00269,00269,4b3/n3k3/2P4r/4p2B/3p1r2/2p5/7P/4NK2 w - - 11 79
18,00270,00270,r1bqk1nr/1pp2ppp/n3p3/3p4/p1PP4/bP3PP1/PB2P2P/RN1QKBNR b KQkq - 0 8
18,00271,00271,r5k1/3b3p/1p2NQp1/rPp5/1qP5/3P1B2/PB4KR/2b1R3 w - - 7 50
18,00272,00272,2k5/r7/1P4rP/3P4/b7/8/5K2/5R2 b - - 0 82
18,00273,00273,3r2k1/2pn3p/p1b2Pp1/2Ppp1PQ/6PP/pPN1P3/P1K1p3/7R w - - 1 33
18,00274,00274,N1bNqk2/8/2r3rb/6PR/3QP1P1/2P4P/7K/n7 w - - 7 56
18,00275,00275,1r3b1r/k3p3/q4npp/p1pp3P/PpP5/3P3b/RPN1PPP1/1Q1K1BR1 w - - 1 31
18,00276,00276,rnbqkb1r/pppppppp/7n/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 1 2
18,00277,00277,5rk1/2r1n1p1/n4qp1/1pb5/2PNP3/p7/PPK3BR/1R6 b - - 0 40
18,00278,00278,8/6br/1pqp1r1p/P1p1k3/P3nNPp/3P1P2/1R6/R4K2 b - - 10 41
18,00279,00279,1rbN1k2/1p3p2/1nn5/1pP1p1N1/4P1PR/P1N2KP1/3b4/R1B5 b - - 0 32
18,00280,00280,7k/4R3/4B3/4b3/1B6/pN6/6b1/4K3 w - - 2 91
18,00281,00281,5n2/6kN/3Pp3/4P3/R2b2BP/2P1p1K1/r4p2/8 b - - 1 75
18,00282,00282,6k1/8/3PP3/RPn3p1/4P3/K7/2N3B1/8 b - - 6 70
18,00283,00283,1r4nr/3nbB2/pp1k2p1/PPp1p3/5Q1p/6q1/1B1P1P1P/RN3KNR w - - 2 20
18,00284,00284,Nnb2kr1/8/2p2pP1/2b1Q3/rP4pp/R7/1B2K3/2R3N1 b - - 7 48
18,00285,00285,4bN2/2k5/2n5/PQ2p1p1/1bP3P1/8/4KR2/2B2r2 w - - 21 57
18,00286,00286,7n/4p1k1/2p4p/2P5/5P2/3B4/q7/K1B5 w - - 2 86
18,00287,00287,3k1r2/3b4/2r2p2/p1p5/P1P5/4K2n/6q1/4N3 w - - 2 79
18,00288,00288,1nbqkbnr/rppppppp/8/p7/2P5/1P6/P2PPPPP/RNBQKBNR w KQk - 1 3
18,00289,00289,8/3k3r/3N4/1bR3Q1/1K2p2p/p1P5/2R5/2n3B1 b - - 3 80
18,00290,00290,2k1rN2/8/1p6/pPPP4/P3p3/8/3p4/2R1BK2 b - - 0 71
18,00291,00291,5k1r/2p2p1Q/p1rp2n1/6P1/2N1P2p/B1b2Pq1/P1P1K2R/2RB2N1 w - - 1 41
18,00292,00292,1n3k2/2pB1p1p/3r2bP/1pQpp3/1P2P2R/p7/P4P2/R1b1K3 w Q - 3 30
18,00293,00293,3b3N/4q3/8/4Q1p1/6Pk/n7/4K3/7n b - - 23 86
18,00294,00294,1n3bn1/1p1kp3/P1p2p1r/2P1p1Bp/4q1bP/N2P2P1/P1K5/Rr4N1 b - - 0 25
18,00295,00295,r6r/p1pn1p2/4p1p1/k2PP1Pp/P1PB2PN/1P5B/8/R3Kn1R b - - 2 37
18,00296,00296,1nb1r3/r1pk2P1/1p2p1Pn/p7/q1PP4/NP4PP/8/bR2KB1R w K - 1 24
18,00297,00297,2N1r3/p1p5/n1PP2kp/1r2p3/6P1/P6N/3B2BP/1R3K1R b - - 0 42
18,00298,00298,8/5N2/8/1k3pP1/p7/8/4rpK1/8 b - - 0 78
18,00299,00299,5rk1/6r1/Pp3R1P/2n2P2/4p3/2P1B3/1P2K1b1/1R6 b - - 2 64
18,00300,00300,rnb2k2/p6p/2p3pn/1PPpp1q1/4P3/2NP1N1P/P3BPPR/1Rb1K3 w - - 3 24
18,00301,00301,rnb3n1/pp1k2pr/2p1pp2/2bpQ2p/4P1P1/8/P1PPBKNP/RNB1R3 w - - 4 13
18,00302,00302,2bqkb1r/r1pp2p1/1pN4p/p4p2/PP2p2P/1N1P1PP1/2P2PB1/R1BQK2R w KQk - 0 13
18,00303,00303,8/1k5r/6P1/2p4p/Qp3n1P/1P1r1R2/8/K7 w - - 17 96
18,00304,00304,rn1kr3/pq2b2p/npp1p1p1/3p2P1/1PB2p2/NR1bP2Q/PBPP2R1/6K1 w - - 2 28
18,00305,00305,r1b1k1r1/pp3np1/1n1p1p2/1P2BPp1/P6P/2p2P2/2PQK1B1/R2N2NR b - - 0 26
18,00306,00306,qnN4r/p7/2k1p1p1/3p3P/1P2nP2/N1pp1B2/PBP4R/2R1K3 w - - 2 49
18,00307,00307,r3kbnr/ppp1p3/2np1p2/5Ppp/7q/P3PQ1K/1PPP2PP/R1B2BNR w kq - 3 13
18,00308,00308,4k3/1b3p1n/2r5/1p1pPP2/PP4Pp/2P2R1p/4P2N/1R2K3 w - - 5 62
18,00309,00309,1q3Bn1/1b1p3r/1k2p1p1/1rpP1p2/pP3P2/4K1NN/1PPQP1P1/5BR1 w - - 1 34
18,00310,00310,2k5/3R3R/8/p3PpP1/8/4Prn1/8/2N3K1 w - - 14 79
18,00311,00311,8/1B4k1/4pb2/PRp1P2p/K1Pp3n/3Pnq2/8/3N4 b - - 1 77
18,00312,00312,1n1qkbnr/1B1ppp2/rp5p/p1p3p1/6P1/NN4R1/PPPPPP1P/R1BQK3 b Qk - 2 9
18,00313,00313,2n5/k7/6Qr/5B2/1Pb5/2p3PP/q3N3/1R1R1K2 b - - 1 75
18,00314,00314,1rb1r3/5k2/3P2pp/2p2B1q/P1Pb1N1R/N2Q2P1/1PKRP3/8 b - - 1 43
18,00315,00315,3kq1n1/4b2r/1B1pB1p1/1P2nPPp/Q6P/2pP1P2/5r2/1RN1K1R1 b - - 0 36
18,00316,00316,rnbqkb1r/pppppppn/7p/8/Q1P5/6P1/PP1PPP1P/RNB1KBNR w KQkq - 2 4
18,00317,00317,2n1k3/p3b3/P1p2p1p/1pNppB1p/1Pn3NR/1K6/6b1/2B5 b - - 4 50
18,00318,00318,6B1/8/4p2r/bP6/3p4/P2PB3/1K5k/2RR1b2 w - - 19 79
18,00319,00319,8/4b2p/8/2P5/p3P1rk/3pP3/KR3N1P/N4B1R b - - 0 65
18,00320,00320,n2r4/p1r3p1/5q1k/1PpPQ1bp/5N2/P2NP1PP/R2n1K2/2B2B1R w - - 3 43
18,00321,00321,8/8/8/k2p1p2/3Rp3/p7/r6p/3K3n w - - 0 86
18,00322,00322,rnbqkbnr/ppp1pp1p/8/3p2p1/P7/7P/RPPPPPP1/1NBQKBNR b Kkq - 1 3
18,00323,00323,2r5/7k/n1p2p2/1P5P/1PN5/1b5N/3R1p1B/7K b - - 2 67
18,00324,00324,rnb1kbnr/pppp1ppp/8/4p3/P5P1/4P3/1PPP1q1P/RNBQKBNR w KQkq - 0 4
18,00325,00325,3b4/7r/1k1np1R1/pr5N/1p2PB2/2p2P2/8/2K5 b - - 0 59
18,00326,00326,rnb3kr/ppNp1pp1/4p3/4P2P/P4P1P/Bp3N1q/2PPn2R/2RQK3 b - - 4 21
18,00327,00327,2n4k/8/4pPP1/p1R4P/P1P1B1N1/2r3p1/4K3/8 b - - 1 81
18,00328,00328,r1bqkb1r/pp1pp1pp/n1p2p2/3n4/P7/2N5/1PPPPPPP/1RBQKBNR b Kkq - 3 6
18,00329,00329,5r2/2p2b1p/3BP1r1/pB1QP2k/3P2pp/p7/P2n1N1R/1R2K3 w - - 4 48
18,00330,00330,8/2n5/k1K5/8/4PP1p/Q6P/8/8 b - - 7 96
18,00331,00331,4qnnr/3k4/r1p2p1p/ppQp1PpP/P2P1N1R/1PN1P3/1BP2PB1/R3K3 b - - 2 24
18,00332,00332,2r1kb2/2p2pp1/2n2qn1/p2p1b2/PPpPN2r/6p1/3KPP2/3R1BNR w - - 2 21
18,00333,00333,rnb1qb1r/p2pp2p/1p1N2p1/2pPk2P/P3Q2n/R1K3R1/1PPn1PP1/2B2BN1 b - - 1 21
18,00334,00334,8/7k/1P6/4b2P/N5K1/1p6/1p6/5R1R w - - 0 97
18,00335,00335,8/2r5/p7/k3p3/PR2P2r/1pp5/8/6K1 b - - 5 97
18,00336,00336,2B2b2/p1p4k/3r4/P3p1pb/1PR1qpPp/B4P1P/1R2N3/5K2 w - - 20 61
18,00337,00337,3k1b2/6pr/2pr2b1/p2pp2p/1RPB1p1P/3B2K1/2R5/2N1Q1N1 w - - 0 36
18,00338,00338,3B4/8/3P1R2/2k5/p4p2/1p1K1N2/8/7N b - - 5 90
18,00339,00339,7Q/k6p/7P/8/3r4/2K2p2/8/8 b - - 2 84
18,00340,00340,r2qkbnr/p1pp4/b5p1/1p2pp1p/1n1P4/B3Q1PN/P1PNPP1P/R3KB1R w KQkq - 2 9
18,00341,00341,N1r1kBr1/4p3/BP6/2p2P1p/3PP1P1/7P/2P2Pn1/1R2QKR1 w - - 1 32
18,00342,00342,2R3n1/1b5k/7p/P5pP/n2bP3/4P3/8/6K1 b - - 2 84
18,00343,00343,5k2/1N4P1/8/8/p1P1r3/8/8/5K2 b - - 0 92
18,00344,00344,3n4/1b1p1k2/7b/8/1pR4P/8/5K2/q7 w - - 0 85
18,00345,00345,6b1/1B6/1r6/1p2B2P/1k1P4/8/8/1nr2K2 w - - 1 75
18,00346,00346,r3k3/pp1n2br/2p3pn/1B2p3/1PPpP2P/B2PQ1K1/P7/RN1b3R b q - 0 28
18,00347,00347,1nbNkr1b/8/3q3r/p4P2/6pQ/PP2pBP1/R3PN2/2B2K2 w - - 6 43
18,00348,00348,1nk5/p5b1/n1p1N3/6p1/7R/8/3B3K/2R5 w - - 2 56
18,00349,00349,rnbqkb1r/1p2pp1p/8/p1pp2p1/2PP1P2/PPN3n1/3QP1PP/R1B1KBNR b KQkq - 0 8
18,00350,00350,4k3/8/1R4P1/8/6n1/1p2p1n1/pK2R3/8 w - - 0 80
18,00351,00351,8/8/Pp6/3p3k/8/2P1P2B/1r6/B4K2 w - - 1 67
18,00352,00352,1R1bk3/3p4/r2n4/3p4/p1pP4/PB3Pr1/8/RK6 w - - 11 61
18,00353,00353,b6N/5r1p/3qk2P/5R2/1p1p1R2/3p2P1/7K/8 b - - 5 93
18,00354,00354,1n1n4/8/P1b3p1/3pk1P1/1B2prK1/4p3/7p/8 w - - 1 87
18,00355,00355,r1bk1b1r/3pp1pp/n4n2/pp1qP3/P1P5/3p1P1p/1P1P4/RNBQ1R1K w - - 0 20
18,00356,00356,3nk2B/3p2r1/2pbp2r/1r1N2pp/1P2P1R1/p7/P3B2P/2K3R1 w - - 3 48
18,00357,00357,rn1k3r/pp3qb1/1n3pp1/1N3b1p/2p5/P1PP1PP1/4PR1P/RNB4K b - - 1 19
18,00358,00358,5N2/2p4r/1p4n1/pb2pkpP/P7/4PP1N/5K1P/4b3 w - - 4 56
18,00359,00359,5r2/b4k1p/p1B1p3/2Pn1rp1/pP6/2N1P3/3K4/5N1R w - - 0 52
18,00360,00360,r6k/1r1b4/p1n4p/P4Pp1/KP2p3/4P3/3p4/2B2n2 w - - 0 72
18,00361,00361,4k3/4r3/rqP5/P1B1p1p1/2P1pnBp/1p4n1/1P3R2/3KR3 b - - 2 46
18,00362,00362,4k3/2p5/1p1nN2r/1P1K2p1/2PP4/4p1P1/8/1b3B2 b - - 2 67
18,00363,00363,1n1b4/rb3k2/p2B1npr/P1pP4/1pq1p2P/3R4/1P3Q2/R4K2 w - - 1 50
18,00364,00364,4R3/8/2p3p1/p1P3P1/P6p/3p1K2/1p5k/8 w - - 0 97
18,00365,00365,6n1/5k1r/r3b3/p5pp/1bppqP2/PP1B3P/3P3R/1RBK4 b - - 0 34
18,00366,00366,rq3knr/p1ppn3/b4Npb/1p6/2Pp1PP1/N7/PP1PP2P/R1B1KBR1 w Q - 1 14
18,00367,00367,k7/5n2/3r1BnN/qPPp4/3PRp2/p2R3p/4K2P/8 w - - 2 76
18,00368,00368,2rq4/r2N4/p3k1np/1P2ppp1/1P5P/4KR2/Pb2PPB1/4B1R1 b - - 0 39
18,00369,00369,1q4n1/3Npk1r/np3B1b/5p1p/1pP2P2/R4NP1/1R6/7K w - - 2 46
18,00370,00370,r2k2nr/p5p1/n2bp1bp/2p5/1PPp1P1P/N2PQp2/P1K3B1/R1B3R1 b - - 0 25
18,00371,00371,2n5/5Bk1/5R2/B1p5/3P1K1p/7p/4b3/7r w - - 12 84
18,00372,00372,8/R1n4P/1r6/4k1b1/p4q2/P7/4b3/4B1K1 b - - 11 100
18,00373,00373,rnb5/5p1n/p2P1k2/2Q1p1b1/1RP5/3P4/4K3/8 b - - 2 56
18,00374,00374,1n2k1b1/4p3/r1pp4/pp3p1p/P4PrP/2R4R/1B1PQNq1/4K1N1 w - - 0 41
18,00375,00375,r1bq2n1/pp1N1k2/n1pb3r/4pQ2/P2PP3/2P3P1/1B3P2/4KB2 b - - 2 23
18,00376,00376,6k1/8/1P5p/2p4P/2N2P2/6p1/1K1B4/5R2 b - - 1 87
18,00377,00377,rnbqkbnr/ppp1pppp/8/3p4/8/3P4/PPPQPPPP/RNB1KBNR b KQkq - 1 2
18,00378,00378,rnbqkbnr/pp1p1pp1/4p3/2p5/3P3p/N1P3P1/PP2PP1P/R1BQKBNR w KQkq - 0 5
18,00379,00379,rn6/5b2/8/P3R1B1/1kr5/4K3/8/1N6 b - - 10 77
18,00380,00380,r7/P1Q4P/2p3Nb/N7/7N/3Bp3/8/2B1K1k1 b - - 0 85
18,00381,00381,3qkb1r/r1p1p1pp/bp1p1p1n/p3n3/PP3P1P/B1P5/R2PP1P1/1N1QKBNR b Kk - 2 10
18,00382,00382,5k2/5r1R/8/7r/p3N3/P7/8/3K4 w - - 6 100
18,00383,00383,1n3k2/5ppr/1r1P1b2/p6p/Pp2P1PP/Bb1P2R1/2B5/RN2K3 w - - 1 39
18,00384,00384,4R3/p2r1k2/P6B/3P2p1/2p5/6K1/8/1N1n1b2 b - - 3 73
18,00385,00385,8/8/3k4/8/P1n5/4PNK1/8/5bQ1 b - - 4 95
18,00386,00386,8/8/4B3/P7/6b1/8/3k4/7K b - - 4 80
18,00387,00387,5nk1/7R/8/3Pbp2/3Br3/2r5/2B5/3K2n1 b - - 18 96
18,00388,00388,1rbq1bnr/pppp2pp/n6k/4pp2/1P5P/P1N2NP1/2PPPP2/R1BQKB1R w KQ - 0 8
18,00389,00389,4n1n1/8/4P3/p7/3B2r1/k1Np4/8/5K2 b - - 2 87
18,00390,00390,4k3/6n1/8/p7/r6r/8/B2b4/5K2 w - - 5 77
18,00391,00391,8/2k5/7R/RK5P/pb3p2/5b2/8/5n2 w - - 6 84
18,00392,00392,k2rnb2/pN6/4b2q/P1p2b2/1p1P1p2/1P3P1N/5K2/Q2R4 w - - 7 68
18,00393,00393,6k1/3P1p2/6Pr/1P3b2/2p5/P1Pp2b1/5R2/K3nQ2 w - - 7 67
18,00394,00394,2N3n1/2k4n/3r1Q2/r2b1p1p/pP3P1P/2bPP3/3N3K/4RBR1 w - - 18 54
18,00395,00395,4k1nr/r1p2p2/2b5/pp5p/1n1bp2P/6Pq/PBK1PPB1/R2N2R1 w k - 0 30
18,00396,00396,7k/4p3/4R2b/2Pp4/pPb2PBP/2N1Q1p1/1B1P2P1/1R4K1 b - - 5 56
18,00397,00397,5B2/Bb1k4/6rp/3pp2K/5P2/2P3P1/1R5R/2n5 w - - 2 68
18,00398,00398,8/2k1n2n/3p2pp/1P2p3/p1P1P2K/P2p1P1p/7P/4RN2 b - - 0 43
18,00399,00399,1b1R4/8/R3b1k1/3p3p/R7/1N2B3/3K4/7r w - - 3 79
18,00400,00400,2b1k1r1/3p4/rp1P2p1/1P2pq1p/P4p2/2P2P1P/3RN1B1/2B1K2n b - - 2 33
18,00401,00401,rnbqkb2/ppp1pp2/6pr/3p3p/2PN4/1P3PP1/P2PP2n/RQB1KBNR b KQq - 0 10
18,00402,00402,8/2r3k1/4p3/KqnPPpPR/Rr3P2/5b2/1B5n/2N1N3 w - - 7 70
18,00403,00403,8/8/6B1/2k3p1/r6p/1p5P/N5b1/3K4 w - - 8 93
18,00404,00404,5r1k/8/1p2r3/pb4Pp/1Bp1p2P/R3P1K1/3P4/R7 b - - 3 58
18,00405,00405,3r1b2/np6/1R5p/2k4P/p4pP1/P1P3PR/7K/2B3N1 w - - 2 55
18,00406,00406,r2r4/nbp4p/1k6/3P1Pp1/1p1n1q2/1PBRN2P/1R1P3K/1N6 w - - 2 43
18,00407,00407,rnbqkb1r/p1pppp2/5n1p/1p1P2p1/PP6/5NP1/2PNPP1P/R1BQKB1R b KQkq - 0 8
18,00408,00408,2Q5/1n1r4/1r5p/p2p2n1/P2P1pkp/2P5/RBBK4/1N2R3 w - - 5 59
18,00409,00409,6r1/1r1b1p1p/2k5/pnp1bnp1/R1P2PP1/1P2pN1N/7P/2BKR3 b - - 10 31
18,00410,00410,8/1k2P1P1/2p2R1P/4r3/1p4K1/8/8/2N2R2 w - - 1 97
18,00411,00411,1kr2R1b/4n3/1r6/P2n2p1/3p2Pp/1P5P/8/2R2KN1 b - - 10 57
18,00412,00412,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5P2/PPPP2PP/RNBQKBNR w KQkq - 1 3
18,00413,00413,6br/2Np1k1p/8/1N3p2/8/p3b2P/P6K/8 b - - 3 67
18,00414,00414,8/8/r6k/8/3p4/3P4/5b2/1K1B1Q2 w - - 4 101
18,00415,00415,1nb4r/3rn2k/N1p3p1/1p2q1pp/1PP2bP1/B3P3/2R4P/1NK2B1R w - - 3 29
18,00416,00416,8/4BB2/1k4b1/1r3RQ1/r7/4p2K/1P6/8 b - - 8 85
18,00417,00417,r1bqk2r/p1ppnp1p/1pn1p3/2b3p1/2PP1P2/2N1B1P1/PPK1P1BP/R1Q3NR w q - 6 14
18,00418,00418,2n5/3k3B/8/K3rP2/p7/2p1B1p1/4b3/1R6 w - - 14 78
18,00419,00419,r1bk1bnr/Bpq2p1p/n2p4/3PpPp1/p1p3P1/P1P1K2N/1P2P2P/RNQ2B1R b - - 0 14
18,00420,00420,1n2k3/5pb1/Q4r2/r5q1/1ppB4/2n1K2R/P1B3P1/RN4N1 w - - 2 44
18,00421,00421,r1bqkb1r/1p3np1/2p5/p2Ppp2/2QP4/N3P1BP/PP3PPR/1R2KBN1 w - - 3 21
18,00422,00422,8/1n3k2/8/5pPp/p3Pp1Q/P4nR1/8/5K2 b - - 3 67
18,00423,00423,rNQ2r2/pp3k1p/n4Ppn/2b5/1Ppp1P2/3pP2P/P1P3BR/1RB2K2 w - - 2 31
18,00424,00424,r2qk1nr/ppp3p1/n3b3/3p1p1p/2Bp3P/b3P3/2PPQPP1/RNB2RK1 w kq - 2 11
18,00425,00425,2b5/5n2/k7/8/6N1/p7/2K3b1/1R6 w - - 7 97
18,00426,00426,rn1k1b1q/p1p5/b4pp1/Pp1pp2r/1PBBP2P/6P1/2PN1P2/1R1KR3 b - - 1 31
18,00427,00427,7N/4k3/pB6/P5PP/8/8/8/2K2R2 b - - 2 95
18,00428,00428,4r3/2r5/B4nnk/1p3PRp/1P6/p4N1P/2R1P3/5K2 b - - 4 60
18,00429,00429,4k3/1p5r/4Pp2/3p2r1/1Bnp3p/3KR2R/Q5B1/4N3 w - - 2 72
18,00430,00430,1k6/3Pq3/n4b1p/1p2R2P/1N1p4/4p3/8/1B2KR2 w - - 3 64
18,00431,00431,4n3/5n2/8/p3k3/P1p4p/2P2K1P/1R6/8 w - - 7 76
18,00432,00432,8/p4R2/N1K2P2/Pp1p3p/1P2kB1P/4P3/6b1/N7 w - - 15 76
18,00433,00433,1r2kb1r/pp2np2/n2p3p/2pqpQP1/3PPN2/P1N5/1PP2P1R/R1B1KB2 b Qk - 2 13
18,00434,00434,1nkb2r1/2rn2p1/4R2p/4p1P1/p4pPP/P2qP2K/R7/2B2N1N w - - 6 38
18,00435,00435,3k4/2b1n3/1p6/pP1Pp1r1/P4r1P/1K2NB2/2P4R/5n2 w - - 0 70
18,00436,00436,5k2/8/8/2p1rR1p/8/p5p1/6B1/6K1 b - - 0 79
18,00437,00437,1n2q1k1/rb5r/2p1pp1p/b5pP/1P2P1P1/2P3R1/P1NP1PK1/R1B1NB2 w - - 4 30
18,00438,00438,r2q4/p1pp3r/n2n1bpp/3PPpk1/P3P2P/3PKB2/RP4P1/2B3NR b - - 0 25
18,00439,00439,2n5/5Q2/7r/3r1pk1/3N3p/4Rp1P/P7/6KR b - - 3 68
18,00440,00440,3k2r1/5R2/7p/5p2/PpBK3P/B2n4/2PpNQ2/7R w - - 0 57
18,00441,00441,5b1r/1r6/1p3k1p/6p1/2p3P1/PPPp4/1B3Q2/2R2K2 b - - 1 60
18,00442,00442,2bbk3/1B6/3pp1n1/p2N4/r3P2p/P6P/3p4/5K2 w - - 0 52
18,00443,00443,rnbqkb1r/pppppppp/8/8/6n1/8/PPPPPPPP/RNBQKBNR w KQkq - 4 3
18,00444,00444,2r1k1n1/8/pP1b2p1/1Nq3p1/1p1B4/1P1P1RP1/3K4/2r5 b - - 4 44
18,00445,00445,rnbk1bnr/4p1p1/5p2/pPPp2p1/4P3/2NP1PPP/P1q3B1/R3K1NR b KQ - 0 14
18,00446,00446,1nb1q3/r1pkp1Qn/p5pr/1p1pP2p/1PPP3P/P2B2P1/5B2/RN1K2NR b - - 7 18
18,00447,00447,r1bqkb1r/1ppp3p/p5pn/4pPB1/1P5n/1QP5/P3PP1P/RN1K1BNR w kq - 4 10
18,00448,00448,8/3B4/kn2R1p1/4P3/2p2B2/2pb2P1/2P5/r1K5 w - - 0 66
18,00449,00449,1Q2br1k/4p3/1r2Np1b/p1pp1N2/q1P2P1R/7P/1P1P4/RKB5 w - - 1 36
18,00450,00450,1rbk1b2/1p4R1/p7/2n1NPrp/7P/PPPp2P1/5K1Q/3R2B1 b - - 9 38
18,00451,00451,rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1
18,00452,00452,8/8/7P/p1pk1p2/1p6/1P3K2/8/2b5 w - - 5 90
18,00453,00453,r2Bkb1r/pb1q1ppp/nppp4/4p3/NP1P4/5Q2/P1P1PnPP/2R1KBNR b Kkq - 1 11
18,00454,00454,rnb3nr/pp3p1p/4pk1B/q1pp4/2PP3P/5PPN/PP1RK1B1/RN1Q4 b - - 3 15
18,00455,00455,2b1qb2/4prp1/1rp2nP1/3k4/R1pP3p/1p2PN1P/5P2/1NB1K1R1 b - - 9 45
18,00456,00456,3k4/8/3B3p/pR6/p1p4P/5B2/Q7/4K3 b - - 0 75
18,00457,00457,1r6/3k4/4N3/1pPp4/1PN3p1/6b1/B3K3/8 b - - 11 88
18,00458,00458,2k3r1/rp5p/8/p1bbBn2/P1P3p1/1P1pP1PP/3Q1P1R/R2K1B2 b - - 1 30
18,00459,00459,1r1k4/2NP4/5b2/2p5/p3B2R/5p1n/5P2/2q2K2 w - - 0 64
18,00460,00460,3q1br1/3k2r1/bp2pp2/pP4pp/P1Q1P3/NRPnpP1N/4B2P/3K3R w - - 2 42
18,00461,00461,4nb2/5q2/2p1Bk2/1p3P2/1rP2RPp/pP5P/P2K4/8 w - - 3 64
18,00462,00462,6Q1/2RkN1n1/8/rp5p/1N1P4/b5B1/P3R1bP/3K4 b - - 3 50
