game,from_frame,to_frame,fen
23,27,27,r1b2rk1/ppq1pp2/n4bp1/2PQ2p1/8/1NP3P1/PP3PBP/R1B2RK1
23,28,28,r1br2k1/ppq1pp2/n4bp1/2PQ2p1/8/1NP3P1/PP3PBP/R1B2RK1
23,29,29,r1br2k1/ppq1pp2/n4bp1/2P3p1/2Q5/1NP3P1/PP3PBP/R1B2RK1
23,30,30,r2r2k1/ppq1pp2/n4bp1/2P2bp1/2Q5/1NP3P1/PP3PBP/R1B2RK1
23,31,31,r2r2k1/ppq1pp2/n4bp1/2P2bp1/2Q5/1NP3P1/PP3PBP/R1B1R1K1
23,32,32,1r1r2k1/ppq1pp2/n4bp1/2P2bp1/2Q5/1NP3P1/PP3PBP/R1B1R1K1
23,33,33,1r1r2k1/ppq1pp2/n4bp1/2P2bp1/2Q5/1NP1B1P1/PP3PBP/R3R1K1
23,34,34,1r1r2k1/p1q1pp2/n4bp1/1pP2bp1/2Q5/1NP1B1P1/PP3PBP/R3R1K1
23,35,35,1r1r2k1/p1q1pp2/n4bp1/1pP2bp1/8/1NP1B1P1/PP2QPBP/R3R1K1
23,36,36,1r1r2k1/p1q1pp2/n4bp1/1pP3p1/8/1NPbB1P1/PP2QPBP/R3R1K1
23,37,37,1r1r2k1/p1q1pp2/n4bp1/1pP3p1/6Q1/1NPbB1P1/PP3PBP/R3R1K1
23,38,38,1r1r2k1/p1q1pp2/n4bp1/2P3p1/1p4Q1/1NPbB1P1/PP3PBP/R3R1K1
23,39,39,1r1r2k1/p1q1pp2/n4bp1/2P3p1/1p4Q1/1NPbB1P1/PP3PBP/2R1R1K1
23,40,40,1r1r2k1/p1q1pp2/n4bp1/2P3p1/6Q1/1NpbB1P1/PP3PBP/2R1R1K1
23,41,41,1r1r2k1/p1q1pp2/n4bp1/2P3p1/6Q1/1NPbB1P1/P4PBP/2R1R1K1
23,42,42,1rqr2k1/p3pp2/n4bp1/2P3p1/6Q1/1NPbB1P1/P4PBP/2R1R1K1
23,43,43,1rQr2k1/p3pp2/n4bp1/2P3p1/8/1NPbB1P1/P4PBP/2R1R1K1
23,44,44,1rr3k1/p3pp2/n4bp1/2P3p1/8/1NPbB1P1/P4PBP/2R1R1K1
23,45,45,1rr3k1/p3pp2/n1P2bp1/6p1/8/1NPbB1P1/P4PBP/2R1R1K1
23,46,46,1r4k1/p1r1pp2/n1P2bp1/6p1/8/1NPbB1P1/P4PBP/2R1R1K1
23,47,47,1r4k1/p1r1pp2/n1P2bp1/6p1/7P/1NPbB1P1/P4PB1/2R1R1K1
23,48,48,1r4k1/p1r1pp2/n1P2bp1/8/7p/1NPbB1P1/P4PB1/2R1R1K1
23,49,49,1r4k1/p1r1pp2/n1P2bp1/8/5B1p/1NPb2P1/P4PB1/2R1R1K1
23,50,50,1r4k1/p1r1pp2/n1P2bp1/8/5B2/1NPb2p1/P4PB1/2R1R1K1
23,51,51,1r4k1/p1r1pp2/n1P2bp1/8/8/1NPb2B1/P4PB1/2R1R1K1
23,52,52,1rr3k1/p3pp2/n1P2bp1/8/8/1NPb2B1/P4PB1/2R1R1K1
23,53,53,1Br3k1/p3pp2/n1P2bp1/8/8/1NPb4/P4PB1/2R1R1K1
23,54,54,1nr3k1/p3pp2/2P2bp1/8/8/1NPb4/P4PB1/2R1R1K1
23,55,55,1nr3k1/p3pp2/2P2bp1/8/8/1NPb4/P4PB1/2RR2K1
23,56,56,1nr3k1/p3pp2/2P2bp1/1b6/8/1NP5/P4PB1/2RR2K1
23,57,57,1nr3k1/p1P1pp2/5bp1/1b6/8/1NP5/P4PB1/2RR2K1
23,58,58,2r3k1/p1Pnpp2/5bp1/1b6/8/1NP5/P4PB1/2RR2K1
23,59,59,2r3k1/p1Pnpp2/5bp1/1b6/2P5/1N6/P4PB1/2RR2K1
23,60,60,2r3k1/p1Pnpp2/5bp1/8/b1P5/1N6/P4PB1/2RR2K1
23,61,61,2r3k1/p1Pnpp2/5bp1/2N5/b1P5/8/P4PB1/2RR2K1
23,62,62,2r3k1/p1Pnpp2/5bp1/2N5/2P5/8/P4PB1/2Rb2K1
23,63,63,2r3k1/p1Pnpp2/5bp1/2N5/2P5/8/P4PB1/3R2K1
23,64,64,2r2nk1/p1P1pp2/5bp1/2N5/2P5/8/P4PB1/3R2K1
23,65,65,2r2nk1/p1P1pp2/N4bp1/8/2P5/8/P4PB1/3R2K1
24,1,1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR
24,2,2,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR
24,3,3,rnbqkbnr/pp1ppppp/2p5/8/4P3/5N2/PPPP1PPP/RNBQKB1R
24,4,4,rnbqkbnr/pp2pppp/2p5/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R
24,5,5,rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N2N2/PPPP1PPP/R1BQKB1R
24,6,6,rnbqkbnr/pp2pppp/2p5/8/4p3/2N2N2/PPPP1PPP/R1BQKB1R
24,7,7,rnbqkbnr/pp2pppp/2p5/8/4N3/5N2/PPPP1PPP/R1BQKB1R
24,8,8,rn1qkbnr/pp2pppp/2p5/5b2/4N3/5N2/PPPP1PPP/R1BQKB1R
24,9,9,rn1qkbnr/pp2pppp/2p5/5b2/8/5NN1/PPPP1PPP/R1BQKB1R
24,10,10,rn1qkbnr/pp2pppp/2p3b1/8/8/5NN1/PPPP1PPP/R1BQKB1R
24,11,11,rn1qkbnr/pp2pppp/2p3b1/8/7P/5NN1/PPPP1PP1/R1BQKB1R
24,12,12,rn1qkbnr/pp2ppp1/2p3bp/8/7P/5NN1/PPPP1PP1/R1BQKB1R
24,13,13,rn1qkbnr/pp2ppp1/2p3bp/4N3/7P/6N1/PPPP1PP1/R1BQKB1R
24,14,14,rn1qkbnr/pp2pppb/2p4p/4N3/7P/6N1/PPPP1PP1/R1BQKB1R
24,15,15,rn1qkbnr/pp2pppb/2p4p/4N2Q/7P/6N1/PPPP1PP1/R1B1KB1R
24,16,16,rn1qkbnr/pp2pp1b/2p3pp/4N2Q/7P/6N1/PPPP1PP1/R1B1KB1R
24,17,17,rn1qkbnr/pp2pp1b/2p3pp/4N3/7P/5QN1/PPPP1PP1/R1B1KB1R
24,18,18,rn1qkb1r/pp2pp1b/2p2npp/4N3/7P/5QN1/PPPP1PP1/R1B1KB1R
24,19,19,rn1qkb1r/pp2pp1b/2p2npp/4N3/2B4P/5QN1/PPPP1PP1/R1B1K2R
24,20,20,rn1qkb1r/pp3p1b/2p1pnpp/4N3/2B4P/5QN1/PPPP1PP1/R1B1K2R
24,21,21,rn1qkb1r/pp3p1b/2p1pnpp/4N3/2BP3P/5QN1/PPP2PP1/R1B1K2R
24,22,22,r2qkb1r/pp1n1p1b/2p1pnpp/4N3/2BP3P/5QN1/PPP2PP1/R1B1K2R
24,23,23,r2qkb1r/pp1n1p1b/2p1pnpp/4N3/2BPN2P/5Q2/PPP2PP1/R1B1K2R
24,24,24,r2qk2r/pp1nbp1b/2p1pnpp/4N3/2BPN2P/5Q2/PPP2PP1/R1B1K2R
24,25,25,r2qk2r/pp1Nbp1b/2p1pnpp/8/2BPN2P/5Q2/PPP2PP1/R1B1K2R
24,26,26,r2qk2r/pp1Nbp1b/2p1p1pp/8/2BPn2P/5Q2/PPP2PP1/R1B1K2R
24,27,27,r2qk2r/pp2bp1b/2p1p1pp/4N3/2BPn2P/5Q2/PPP2PP1/R1B1K2R
24,28,28,r3k2r/pp2bp1b/2p1p1pp/4N3/2Bqn2P/5Q2/PPP2PP1/R1B1K2R
24,29,29,r3k2r/pp2bQ1b/2p1p1pp/4N3/2Bqn2P/8/PPP2PP1/R1B1K2R
24,30,30,r2k3r/pp2bQ1b/2p1p1pp/4N3/2Bqn2P/8/PPP2PP1/R1B1K2R
24,31,31,r2k3r/pp2bQ1b/2p1p1pp/4N3/2Bqn2P/4B3/PPP2PP1/R3K2R
24,32,32,r2k3r/pp2bQ1b/2p1p1pp/4q3/2B1n2P/4B3/PPP2PP1/R3K2R
24,33,33,r2k3r/pp2bQ1b/2p1p1pp/4q3/2B1n2P/4B3/PPP2PP1/2KR3R
24,34,34,r2k3r/pp2bQ1b/2pnp1pp/4q3/2B4P/4B3/PPP2PP1/2KR3R
24,35,35,r2k3r/pp2bQ1b/2pRp1pp/4q3/2B4P/4B3/PPP2PP1/2K4R
24,36,36,r2k3r/pp2bQ1b/2pqp1pp/8/2B4P/4B3/PPP2PP1/2K4R
24,37,37,r2k3r/pp2bQ1b/2pqp1pp/8/2B4P/4B3/PPP2PP1/2KR4
24,38,38,r2k3r/pp2bQ1b/2p1p1pp/8/2B4P/4B3/PPP2PP1/2Kq4
24,39,39,r2k3r/pp2bQ1b/2p1p1pp/8/2B4P/4B3/PPP2PP1/3K4
24,40,40,r2k3r/pp2bQ1b/2p1p2p/6p1/2B4P/4B3/PPP2PP1/3K4
24,41,41,r2k3r/pp2b1Qb/2p1p2p/6p1/2B4P/4B3/PPP2PP1/3K4
24,42,42,r2k3r/pp2b1Q1/2p1p2p/6p1/2B4P/4B3/PPb2PP1/3K4
24,43,43,r2k3r/pp2b1Q1/2p1p2p/6p1/2B4P/4B3/PPK2PP1/8
24,44,44,r2k1r2/pp2b1Q1/2p1p2p/6p1/2B4P/4B3/PPK2PP1/8
24,45,45,r2k1r2/pp2b1Q1/2p1B2p/6p1/7P/4B3/PPK2PP1/8
24,46,46,r2k1r2/p3b1Q1/1pp1B2p/6p1/7P/4B3/PPK2PP1/8
24,47,47,r2k1r2/p3b3/1pp1B2p/6p1/3Q3P/4B3/PPK2PP1/8
25,1,1,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR
25,2,2,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR
25,3,3,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR
25,4,4,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR
25,5,5,rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR
25,6,6,rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR
25,7,7,rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR
25,8,8,rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR
25,9,9,rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/2NBP3/PP3PPP/R1BQK1NR
25,10,10,rnbq1rk1/ppp1ppbp/5np1/3p4/2PP4/2NBP3/PP3PPP/R1BQK1NR
25,11,11,rnbq1rk1/ppp1ppbp/5np1/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R
25,12,12,rnbq1rk1/ppp1ppbp/5np1/8/2pP4/2NBPN2/PP3PPP/R1BQK2R
25,13,13,rnbq1rk1/ppp1ppbp/5np1/8/2BP4/2N1PN2/PP3PPP/R1BQK2R
25,14,14,rnbq1rk1/p1p1ppbp/1p3np1/8/2BP4/2N1PN2/PP3PPP/R1BQK2R
25,15,15,rnbq1rk1/p1p1ppbp/1p3np1/8/2BP4/2N1PN2/PP3PPP/R1BQ1RK1
25,16,16,rn1q1rk1/pbp1ppbp/1p3np1/8/2BP4/2N1PN2/PP3PPP/R1BQ1RK1
25,17,17,rn1q1rk1/pbp1ppbp/1p3np1/8/2BP4/2N1PN2/PP3PPP/R1BQR1K1
25,18,18,rn1q1rk1/pb2ppbp/1p3np1/2p5/2BP4/2N1PN2/PP3PPP/R1BQR1K1
25,19,19,rn1q1rk1/pb2ppbp/1p3np1/2pP4/2B5/2N1PN2/PP3PPP/R1BQR1K1
25,20,20,rn1q1rk1/p3ppbp/bp3np1/2pP4/2B5/2N1PN2/PP3PPP/R1BQR1K1
25,21,21,rn1q1rk1/p3ppbp/bp3np1/2pP4/2B5/2N1PN2/PP2QPPP/R1B1R1K1
25,22,22,rn1q1rk1/p3ppbp/1p3np1/2pP4/2b5/2N1PN2/PP2QPPP/R1B1R1K1
25,23,23,rn1q1rk1/p3ppbp/1p3np1/2pP4/2Q5/2N1PN2/PP3PPP/R1B1R1K1
25,24,24,r2q1rk1/p2nppbp/1p3np1/2pP4/2Q5/2N1PN2/PP3PPP/R1B1R1K1
25,25,25,r2q1rk1/p2nppbp/1p3np1/2pP4/2Q1P3/2N2N2/PP3PPP/R1B1R1K1
25,26,26,r2q1rk1/p2nppbp/1p4p1/2pP4/2Q1P1n1/2N2N2/PP3PPP/R1B1R1K1
25,27,27,r2q1rk1/p2nppbp/1p4p1/2pP4/4P1n1/2N2N2/PP2QPPP/R1B1R1K1
25,28,28,r2q1rk1/p2n1pbp/1p4p1/2pPp3/4P1n1/2N2N2/PP2QPPP/R1B1R1K1
25,29,29,r2q1rk1/p2n1pbp/1p4p1/2pPp3/4P1n1/2N2N1P/PP2QPP1/R1B1R1K1
25,30,30,r2q1rk1/p2n1pbp/1p3np1/2pPp3/4P3/2N2N1P/PP2QPP1/R1B1R1K1
25,31,31,r2q1rk1/p2n1pbp/1p3np1/2pPp1B1/4P3/2N2N1P/PP2QPP1/R3R1K1
25,32,32,r4rk1/p2nqpbp/1p3np1/2pPp1B1/4P3/2N2N1P/PP2QPP1/R3R1K1
25,33,33,r4rk1/p2nqpbp/1p3np1/2pPp1B1/4P3/2N2N1P/PP1Q1PP1/R3R1K1
25,34,34,r4rk1/3nqpbp/pp3np1/2pPp1B1/4P3/2N2N1P/PP1Q1PP1/R3R1K1
25,35,35,r4rk1/3nqpbp/pp3np1/2pPp1B1/P3P3/2N2N1P/1P1Q1PP1/R3R1K1
25,36,36,r4rk1/3nqpbp/pp3np1/3Pp1B1/P1p1P3/2N2N1P/1P1Q1PP1/R3R1K1
25,37,37,r4rk1/3nqpbp/pp3np1/3Pp1B1/P1p1P3/2N2N1P/1P2QPP1/R3R1K1
25,38,38,r1r3k1/3nqpbp/pp3np1/3Pp1B1/P1p1P3/2N2N1P/1P2QPP1/R3R1K1
25,39,39,r1r3k1/3nqpbp/pp3np1/3Pp1B1/P1p1P3/2N4P/1P1NQPP1/R3R1K1
25,40,40,r1r3k1/3n1pbp/pp3np1/3Pp1B1/Pqp1P3/2N4P/1P1NQPP1/R3R1K1
25,41,41,r1r3k1/3n1pbp/pp3np1/3Pp1B1/Pqp1P3/2N4P/RP1NQPP1/4R1K1
25,42,42,r1r1n1k1/3n1pbp/pp4p1/3Pp1B1/Pqp1P3/2N4P/RP1NQPP1/4R1K1
25,43,43,r1r1n1k1/3n1pbp/pp4p1/3Pp1B1/Pqp1P3/2N4P/RP1NQPP1/R5K1
25,44,44,r1r1n1k1/3n1pb1/pp4pp/3Pp1B1/Pqp1P3/2N4P/RP1NQPP1/R5K1
25,45,45,r1r1n1k1/3n1pb1/pp4pp/3Pp3/Pqp1P3/2N1B2P/RP1NQPP1/R5K1
25,46,46,r1r3k1/3n1pb1/pp1n2pp/3Pp3/Pqp1P3/2N1B2P/RP1NQPP1/R5K1
25,47,47,r1r3k1/3n1pb1/pp1n2pp/3Pp3/Pqp1P3/2N1BP1P/RP1NQ1P1/R5K1
25,48,48,r1r3k1/1n1n1pb1/pp4pp/3Pp3/Pqp1P3/2N1BP1P/RP1NQ1P1/R5K1
25,49,49,r1r3k1/1n1n1pb1/pp4pp/3Pp3/Pqp1P3/2N2P1P/RP1NQBP1/R5K1
25,50,50,r1r3k1/3n1pb1/pp4pp/n2Pp3/Pqp1P3/2N2P1P/RP1NQBP1/R5K1
25,51,51,r1r3k1/3n1pb1/pp4pp/n2Pp3/Pqp1P3/2N2P1P/RP1NQBP1/1R4K1
25,52,52,r1r3k1/3n1pb1/pp4p1/n2Pp2p/Pqp1P3/2N2P1P/RP1NQBP1/1R4K1
25,53,53,r1r3k1/3n1pb1/pp4p1/n2Pp2p/Pqp1P3/2N1BP1P/RP1NQ1P1/1R4K1
25,54,54,r1r3k1/5pb1/pp4p1/n1nPp2p/Pqp1P3/2N1BP1P/RP1NQ1P1/1R4K1
25,55,55,r1r3k1/5pb1/pp4p1/n1nPp2p/Pqp1P3/R1N1BP1P/1P1NQ1P1/1R4K1
25,56,56,r1r3k1/5pb1/pp4p1/n2Pp2p/Pqp1P3/RnN1BP1P/1P1NQ1P1/1R4K1
25,57,57,r1r3k1/5pb1/pp4p1/n2Pp2p/Pqp1P3/Rn2BP1P/NP1NQ1P1/1R4K1
25,58,58,r1r3k1/4qpb1/pp4p1/n2Pp2p/P1p1P3/Rn2BP1P/NP1NQ1P1/1R4K1
25,59,59,r1r3k1/4qpb1/pB4p1/n2Pp2p/P1p1P3/Rn3P1P/NP1NQ1P1/1R4K1
25,60,60,r1r2bk1/4qp2/pB4p1/n2Pp2p/P1p1P3/Rn3P1P/NP1NQ1P1/1R4K1
25,61,61,r1r2bk1/4qp2/p5p1/B2Pp2p/P1p1P3/Rn3P1P/NP1NQ1P1/1R4K1
25,62,62,r1r2bk1/q4p2/p5p1/B2Pp2p/P1p1P3/Rn3P1P/NP1NQ1P1/1R4K1
25,63,63,r1r2bk1/q4p2/p5p1/B2Pp2p/P1p1P3/Rn3P1P/NP1NQ1PK/1R6
25,64,64,r1r3k1/q4p2/p5p1/B2Pp2p/P1p1P3/bn3P1P/NP1NQ1PK/1R6
25,65,65,r1r3k1/q4p2/p5p1/B2Pp2p/P1N1P3/bn3P1P/NP2Q1PK/1R6
25,66,66,r1r3k1/q4p2/p5p1/B1bPp2p/P1N1P3/1n3P1P/NP2Q1PK/1R6
25,67,67,r1r3k1/q4p2/p5p1/2bPp2p/P1N1P3/1nB2P1P/NP2Q1PK/1R6
25,68,68,r1r3k1/q4p2/p5p1/3Pp2p/P1NbP3/1nB2P1P/NP2Q1PK/1R6
25,69,69,r1r3k1/q4p2/p5p1/3Pp2p/PNNbP3/1nB2P1P/1P2Q1PK/1R6
25,70,70,r1r3k1/q4p2/p5p1/3Pp2p/PNN1P3/1nb2P1P/1P2Q1PK/1R6
25,71,71,r1r3k1/q4p2/p5p1/3Pp2p/PNN1P3/1nP2P1P/4Q1PK/1R6
25,72,72,r5k1/q4p2/p5p1/3Pp2p/PNr1P3/1nP2P1P/4Q1PK/1R6
25,73,73,r5k1/q4p2/p5p1/3Pp2p/PNr1P3/1RP2P1P/4Q1PK/8
25,74,74,r5k1/5p2/p5p1/2qPp2p/PNr1P3/1RP2P1P/4Q1PK/8
25,75,75,r5k1/5p2/p5p1/2qPp2p/PNr1P3/1RP2P1P/3Q2PK/8
25,76,76,2r3k1/5p2/p5p1/2qPp2p/PNr1P3/1RP2P1P/3Q2PK/8
25,77,77,2r3k1/5p2/p1N3p1/2qPp2p/P1r1P3/1RP2P1P/3Q2PK/8
25,78,78,2r3k1/5p2/p1N3p1/2qPp2p/r3P3/1RP2P1P/3Q2PK/8
25,79,79,2r3k1/5p2/p1N3p1/2qPp1Qp/r3P3/1RP2P1P/6PK/8
25,80,80,4r1k1/5p2/p1N3p1/2qPp1Qp/r3P3/1RP2P1P/6PK/8
25,81,81,4r1k1/1R3p2/p1N3p1/2qPp1Qp/r3P3/2P2P1P/6PK/8
25,82,82,4r1k1/1R3p2/p1N3p1/2qPp1Qp/4P3/2P2P1P/6PK/r7
25,83,83,4r1k1/1R3p2/p1N3p1/2qPp1Qp/4P2P/2P2P2/6PK/r7
25,84,84,4r1k1/1R3p2/p1N3p1/3Pp1Qp/4P2P/2P2P2/6PK/r5q1
25,85,85,4r1k1/1R3p2/p1N3p1/3Pp1Qp/4P2P/2P2PK1/6P1/r5q1
25,86,86,4r1k1/1R3p2/p1N3p1/3Pp1Qp/4P2P/2P2PK1/r5P1/6q1
25,87,87,4r1k1/1R3p2/p5p1/3PN1Qp/4P2P/2P2PK1/r5P1/6q1
25,88,88,4r1k1/1R3p2/p5p1/3PN1Qp/4P2P/2P2PK1/6r1/6q1
25,89,89,4r1k1/1R3p2/p5p1/3PN1Qp/4PK1P/2P2P2/6r1/6q1
25,90,90,4r1k1/1R3p2/p5p1/3PN1Qp/4PK1P/2P2P2/6r1/2q5
26,1,1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR
26,2,2,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR
26,3,3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R
26,4,4,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R
26,5,5,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5NP1/PPPP1P1P/RNBQKB1R
26,6,6,r1bqkbnr/pp1p1ppp/2n1p3/2p5/4P3/5NP1/PPPP1P1P/RNBQKB1R
26,7,7,r1bqkbnr/pp1p1ppp/2n1p3/2p5/4P3/3P1NP1/PPP2P1P/RNBQKB1R
26,8,8,r1bqkbnr/pp3ppp/2n1p3/2pp4/4P3/3P1NP1/PPP2P1P/RNBQKB1R
26,9,9,r1bqkbnr/pp3ppp/2n1p3/2pp4/4P3/3P1NP1/PPP1QP1P/RNB1KB1R
26,10,10,r1bqk1nr/pp2bppp/2n1p3/2pp4/4P3/3P1NP1/PPP1QP1P/RNB1KB1R
26,11,11,r1bqk1nr/pp2bppp/2n1p3/2pp4/4P3/3P1NP1/PPP1QPBP/RNB1K2R
26,12,12,r1bqk2r/pp2bppp/2n1pn2/2pp4/4P3/3P1NP1/PPP1QPBP/RNB1K2R
26,13,13,r1bqk2r/pp2bppp/2n1pn2/2pp4/4P3/3P1NP1/PPP1QPBP/RNB2RK1
26,14,14,r1bq1rk1/pp2bppp/2n1pn2/2pp4/4P3/3P1NP1/PPP1QPBP/RNB2RK1
26,15,15,r1bq1rk1/pp2bppp/2n1pn2/2ppP3/8/3P1NP1/PPP1QPBP/RNB2RK1
26,16,16,r1bq1rk1/pp1nbppp/2n1p3/2ppP3/8/3P1NP1/PPP1QPBP/RNB2RK1
26,17,17,r1bq1rk1/pp1nbppp/2n1p3/2ppP3/2P5/3P1NP1/PP2QPBP/RNB2RK1
26,18,18,r1bqr1k1/pp1nbppp/2n1p3/2ppP3/2P5/3P1NP1/PP2QPBP/RNB2RK1
26,19,19,r1bqr1k1/pp1nbppp/2n1p3/2ppP3/2P4P/3P1NP1/PP2QPB1/RNB2RK1
26,20,20,r1bqrbk1/pp1n1ppp/2n1p3/2ppP3/2P4P/3P1NP1/PP2QPB1/RNB2RK1
26,21,21,r1bqrbk1/pp1n1ppp/2n1p3/2ppP3/2P2B1P/3P1NP1/PP2QPB1/RN3RK1
26,22,22,r1bqrbk1/pp1n1pp1/2n1p2p/2ppP3/2P2B1P/3P1NP1/PP2QPB1/RN3RK1
26,23,23,r1bqrbk1/pp1n1pp1/2n1p2p/2ppP3/2P2B1P/2NP1NP1/PP2QPB1/R4RK1
26,24,24,rnbqrbk1/pp3pp1/2n1p2p/2ppP3/2P2B1P/2NP1NP1/PP2QPB1/R4RK1
26,25,25,rnbqrbk1/pp3pp1/2n1p2p/2ppP2P/2P2B2/2NP1NP1/PP2QPB1/R4RK1
26,26,26,rnbqrbk1/pp3pp1/4p2p/2ppP2P/2Pn1B2/2NP1NP1/PP2QPB1/R4RK1
26,27,27,rnbqrbk1/pp3pp1/4p2p/2ppP2P/2Pn1B2/2NP1NP1/PP3PB1/R2Q1RK1
26,28,28,r1bqrbk1/pp3pp1/2n1p2p/2ppP2P/2Pn1B2/2NP1NP1/PP3PB1/R2Q1RK1
26,29,29,r1bqrbk1/pp3pp1/2n1p2p/2ppP2P/2PN1B2/2NP2P1/PP3PB1/R2Q1RK1
26,30,30,r1bqrbk1/pp3pp1/2n1p2p/3pP2P/2Pp1B2/2NP2P1/PP3PB1/R2Q1RK1
26,31,31,r1bqrbk1/pp3pp1/2n1p2p/1N1pP2P/2Pp1B2/3P2P1/PP3PB1/R2Q1RK1
26,32,32,r1bqrbk1/pp3pp1/2n1p2p/1N2P2P/2pp1B2/3P2P1/PP3PB1/R2Q1RK1
26,33,33,r1bqrbk1/pp3pp1/2n1p2p/1N2P2P/2Pp1B2/6P1/PP3PB1/R2Q1RK1
26,34,34,r1bqrbk1/1p3pp1/p1n1p2p/1N2P2P/2Pp1B2/6P1/PP3PB1/R2Q1RK1
26,35,35,r1bqrbk1/1p3pp1/p1B1p2p/1N2P2P/2Pp1B2/6P1/PP3P2/R2Q1RK1
26,36,36,r1bqrbk1/5pp1/p1p1p2p/1N2P2P/2Pp1B2/6P1/PP3P2/R2Q1RK1
26,37,37,r1bqrbk1/5pp1/p1p1p2p/4P2P/2PN1B2/6P1/PP3P2/R2Q1RK1
26,38,38,r1b1rbk1/5pp1/pqp1p2p/4P2P/2PN1B2/6P1/PP3P2/R2Q1RK1
26,39,39,r1b1rbk1/5pp1/pqp1p2p/4P2P/2P2B2/1N4P1/PP3P2/R2Q1RK1
26,40,40,r3rbk1/1b3pp1/pqp1p2p/4P2P/2P2B2/1N4P1/PP3P2/R2Q1RK1
26,41,41,r3rbk1/1b3pp1/pqp1p2p/4P2P/2P2B2/1N4P1/PP2QP2/R4RK1
26,42,42,r3rbk1/1b3pp1/pq2p2p/2p1P2P/2P2B2/1N4P1/PP2QP2/R4RK1
26,43,43,r3rbk1/1b3pp1/pq2p2p/2p1P2P/2P2B2/6P1/PP1NQP2/R4RK1
26,44,44,3rrbk1/1b3pp1/pq2p2p/2p1P2P/2P2B2/6P1/PP1NQP2/R4RK1
26,45,45,3rrbk1/1b3pp1/pq2p2p/2p1P2P/2P2B2/1P4P1/P2NQP2/R4RK1
26,46,46,3rr1k1/1b2bpp1/pq2p2p/2p1P2P/2P2B2/1P4P1/P2NQP2/R4RK1
26,47,47,3rr1k1/1b2bpp1/pq2p2p/2p1P2P/2P2B2/1P3PP1/P2NQ3/R4RK1
26,48,48,3rr1k1/1b2b1p1/pq2p2p/2p1Pp1P/2P2B2/1P3PP1/P2NQ3/R4RK1
26,49,49,3rr1k1/1b2b1p1/pq2p2p/2p1Pp1P/2P2B2/1P3PP1/P2NQ3/3R1RK1
26,50,50,3rr1k1/1b4p1/pq2p2p/2p1PpbP/2P2B2/1P3PP1/P2NQ3/3R1RK1
26,51,51,3rr1k1/1b4p1/pq2p2p/2p1PpBP/2P5/1P3PP1/P2NQ3/3R1RK1
26,52,52,3rr1k1/1b4p1/pq2p3/2p1PppP/2P5/1P3PP1/P2NQ3/3R1RK1
26,53,53,3rr1k1/1b4p1/pq2p3/2p1PppP/2P5/1P2QPP1/P2N4/3R1RK1
26,54,54,3rr1k1/1b4p1/pq2p3/2p1Pp1P/2P3p1/1P2QPP1/P2N4/3R1RK1
26,55,55,3rr1k1/1b4p1/pq2p3/2p1PpQP/2P3p1/1P3PP1/P2N4/3R1RK1
26,56,56,3rr1k1/1bq3p1/p3p3/2p1PpQP/2P3p1/1P3PP1/P2N4/3R1RK1
26,57,57,3rr1k1/1bq3p1/p3p2P/2p1PpQ1/2P3p1/1P3PP1/P2N4/3R1RK1
26,58,58,3rr1k1/1b4p1/p3p2P/2p1qpQ1/2P3p1/1P3PP1/P2N4/3R1RK1
26,59,59,3rr1k1/1b4p1/p3p2P/2p1qpQ1/2P3p1/1P3PP1/P2N3K/3R1R2
26,60,60,3rr1k1/1b4p1/p3p2P/2p1qpQ1/2P5/1P3pP1/P2N3K/3R1R2
26,61,61,3rr1k1/1b4p1/p3p2P/2p1qpQ1/2P5/1P3pP1/P2N3K/4RR2
26,62,62,3rr1k1/1b4p1/p3pq1P/2p2pQ1/2P5/1P3pP1/P2N3K/4RR2
26,63,63,3rr1k1/1b4p1/p3pq1P/2p2p2/2P5/1P2QpP1/P2N3K/4RR2
