game,from_frame,to_frame,fen
5,4264,4264,r4rk1/5pbp/b2p2p1/q1pPnp2/8/2N1P1P1/PPQ1NPBP/R4RK1
5,4604,4604,r4rk1/5pbp/b2p2p1/q1pPnp2/8/2N1P1P1/PPQ1NPBP/R2R2K1
5,4752,4752,r4rk1/5pbp/b2p2p1/q1pP1p2/2n5/2N1P1P1/PPQ1NPBP/R2R2K1
5,5160,5160,r4rk1/5pbp/b2p2p1/q1pP1p2/2n5/2N1P1P1/PPQ1NPBP/2RR2K1
5,5560,5560,r4rk1/5pbp/b2p2p1/q1pP1p2/8/2N1P1P1/PnQ1NPBP/2RR2K1
5,5792,5792,r4rk1/5pbp/b2p2p1/q1pP1p2/8/2N1P1P1/PQ2NPBP/2RR2K1
5,5828,5828,r4rk1/5pbp/3p2p1/q1pP1p2/8/2N1P1P1/PQ2bPBP/2RR2K1
5,6280,6280,r4rk1/5pbp/3p2p1/q1pP1p2/8/2N1P1P1/P3QPBP/2RR2K1
5,6320,6320,r4rk1/5p1p/3p2p1/q1pP1p2/8/2b1P1P1/P3QPBP/2RR2K1
5,6640,6640,r4rk1/5p1p/3p2p1/q1pP1p2/7P/2b1P1P1/P3QPB1/2RR2K1
5,6956,6956,r4rk1/5p1p/3p2p1/q1pPbp2/7P/4P1P1/P3QPB1/2RR2K1
5,7196,7196,r4rk1/5p1p/3p2p1/q1pPbp2/7P/4P1P1/P1R1QPB1/3R2K1
5,7236,7236,rr4k1/5p1p/3p2p1/q1pPbp2/7P/4P1P1/P1R1QPB1/3R2K1
5,7436,7436,rr4k1/5p1p/3p2p1/q1pPbp1P/8/4P1P1/P1R1QPB1/3R2K1
5,7544,7544,rr4k1/5p1p/q2p2p1/2pPbp1P/8/4P1P1/P1R1QPB1/3R2K1
5,8600,8600,rr4k1/5p1p/Q2p2p1/2pPbp1P/8/4P1P1/P1R2PB1/3R2K1
5,8620,8620,1r4k1/5p1p/r2p2p1/2pPbp1P/8/4P1P1/P1R2PB1/3R2K1
5,8652,8652,1r4k1/5p1p/r2p2P1/2pPbp2/8/4P1P1/P1R2PB1/3R2K1
5,9020,9020,1r4k1/7p/r2p2p1/2pPbp2/8/4P1P1/P1R2PB1/3R2K1
5,9308,9308,1r4k1/7p/r2p2p1/2pPbp2/8/4P1P1/P1R2P2/3R1BK1
5,9332,9332,1r4k1/7p/3p2p1/2pPbp2/8/r3P1P1/P1R2P2/3R1BK1
5,9500,9500,1r4k1/7p/3p2p1/2pPbp2/8/r2RP1P1/P1R2P2/5BK1
5,11108,11108,1r4k1/7p/3p2p1/2pPbp2/8/3rP1P1/P1R2P2/5BK1
5,11152,11152,1r4k1/7p/3p2p1/2pPbp2/8/3BP1P1/P1R2P2/6K1
5,11364,11364,1r6/5k1p/3p2p1/2pPbp2/8/3BP1P1/P1R2P2/6K1
5,11488,11488,1r6/5k1p/3p2p1/2pPbp2/8/3BP1P1/P1R2PK1/8
5,11884,11884,8/5k1p/3p2p1/2pPbp2/8/3BP1P1/P1R2PK1/1r6
5,13728,13728,8/5k1p/3p2p1/2pPbp2/P7/3BP1P1/2R2PK1/1r6
5,14008,14008,8/5k1p/3p2p1/2pPbp2/P7/3BP1P1/2R2PK1/r7
5,14124,14124,8/5k1p/3p2p1/1BpPbp2/P7/4P1P1/2R2PK1/r7
5,14148,14148,8/4k2p/3p2p1/1BpPbp2/P7/4P1P1/2R2PK1/r7
5,14872,14872,8/4k2p/3p2p1/1BpPbp2/P7/4P1P1/3R1PK1/r7
5,14972,14972,3k4/7p/3p2p1/1BpPbp2/P7/4P1P1/3R1PK1/r7
5,15364,15364,3k4/7p/3p2p1/1BpPbp2/P7/4P1P1/4RPK1/r7
5,17528,17528,8/2k4p/3p2p1/1BpPbp2/P7/4P1P1/4RPK1/r7
5,18124,18124,8/2k4p/3p2p1/1BpPbp2/P4P2/4P1P1/4R1K1/r7
5,18568,18568,8/2k4p/3p2p1/1BpP1p2/P4P2/2b1P1P1/4R1K1/r7
5,18764,18764,8/2k4p/3p2p1/1BpP1p2/P3PP2/2b3P1/4R1K1/r7
5,18928,18928,8/2k4p/3p2p1/1BpP1p2/P3PP2/2b3P1/4R1K1/3r4
5,20172,20172,8/2k4p/3p2p1/1BpPPp2/P4P2/2b3P1/4R1K1/3r4
5,24528,24528,8/2k4p/6p1/1BpPpp2/P4P2/2b3P1/4R1K1/3r4
5,24560,24560,8/2k4p/6p1/1BpPPp2/P7/2b3P1/4R1K1/3r4
5,24600,24600,8/2k4p/6p1/1BprPp2/P7/2b3P1/4R1K1/8
5,24684,24684,8/2k4p/4P1p1/1Bpr1p2/P7/2b3P1/4R1K1/8
5,27424,27424,8/2k4p/4Pbp1/1Bpr1p2/P7/6P1/4R1K1/8
5,24756,24756,8/2k1P2p/5bp1/1Bpr1p2/P7/6P1/4R1K1/8
5,24772,24772,8/2k1b2p/6p1/1Bpr1p2/P7/6P1/4R1K1/8
5,24796,24796,8/2k1R2p/6p1/1Bpr1p2/P7/6P1/6K1/8
5,24812,24812,8/4R2p/1k4p1/1Bpr1p2/P7/6P1/6K1/8
5,25004,25004,8/7R/1k4p1/1Bpr1p2/P7/6P1/6K1/8
5,25024,25024,8/7R/6p1/kBpr1p2/P7/6P1/6K1/8
5,25284,25284,8/6R1/6p1/kBpr1p2/P7/6P1/6K1/8
5,25744,25744,8/6R1/3r2p1/kBp2p2/P7/6P1/6K1/8
5,27140,27140,4B3/6R1/3r2p1/k1p2p2/P7/6P1/6K1/8
5,28056,28056,4B3/6R1/3r2p1/k4p2/P1p5/6P1/6K1/8
5,28228,28228,8/6R1/3r2B1/k4p2/P1p5/6P1/6K1/8
5,28852,28852,8/6R1/5rB1/k4p2/P1p5/6P1/6K1/8
5,29860,29860,4B3/6R1/5r2/k4p2/P1p5/6P1/6K1/8
5,29960,29960,4B3/6R1/5r2/k4p2/P7/2p3P1/6K1/8
5,30000,30000,4B3/2R5/5r2/k4p2/P7/2p3P1/6K1/8
5,30036,30036,4B3/2R5/5r2/5p2/Pk6/2p3P1/6K1/8
5,31272,31272,4B3/2R5/5r2/5p2/Pk6/2p3P1/5K2/8
5,31428,31428,4B3/2R5/5r2/5p2/P7/1kp3P1/5K2/8
5,31960,31960,8/2R5/5r2/1B3p2/P7/1kp3P1/5K2/8
5,32060,32060,8/2R5/3r4/1B3p2/P7/1kp3P1/5K2/8
5,32120,32120,8/2R5/3r4/1B3p2/P7/1kp1K1P1/8/8
5,32488,32488,8/2R5/4r3/1B3p2/P7/1kp1K1P1/8/8
5,32852,32852,8/2R5/4r3/1B3p2/P2K4/1kp3P1/8/8
5,32988,32988,8/2R5/3r4/1B3p2/P2K4/1kp3P1/8/8
5,33260,33260,8/2R5/3r4/1B3p2/P7/1kp1K1P1/8/8
5,33416,33416,8/2R5/4r3/1B3p2/P7/1kp1K1P1/8/8
5,33636,33636,8/2R5/4r3/1B3p2/P7/1kp2KP1/8/8
5,34084,34084,8/2R5/3r4/1B3p2/P7/1kp2KP1/8/8
5,34412,34412,8/2R5/3r4/PB3p2/8/1kp2KP1/8/8
5,34352,34352,8/2R5/3r4/PB3p2/8/1k3KP1/2p5/8
5,34436,34436,8/2R5/P2r4/1B3p2/8/1k3KP1/2p5/8
5,34536,34536,8/2R5/P2r4/1B3p2/8/5KP1/1kp5/8
5,34576,34576,8/P1R5/3r4/1B3p2/8/5KP1/1kp5/8
5,34592,34592,3r4/P1R5/8/1B3p2/8/5KP1/1kp5/8
5,34668,34668,3r4/P7/8/1B3p2/8/5KP1/1kR5/8
5,34668,34668,3r4/P7/8/1B3p2/8/5KP1/2k5/8
5,34708,34708,3r4/P7/2B5/5p2/8/5KP1/2k5/8
6,36,36,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR
6,492,492,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR
6,532,532,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR
6,600,600,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR
6,616,616,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR
6,636,636,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR
6,692,692,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR
6,788,788,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPPN1PPP/R2QKBNR
6,808,808,rnbqk2r/ppp2ppp/3bpn2/3p4/3P1B2/4P3/PPPN1PPP/R2QKBNR
6,824,824,rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/4P1B1/PPPN1PPP/R2QKBNR
6,960,960,rnbqk2r/p1p2ppp/1p1bpn2/3p4/3P4/4P1B1/PPPN1PPP/R2QKBNR
6,1024,1024,rnbqk2r/p1p2ppp/1p1bpn2/3p4/3P4/2P1P1B1/PP1N1PPP/R2QKBNR
6,1036,1036,rn1qk2r/pbp2ppp/1p1bpn2/3p4/3P4/2P1P1B1/PP1N1PPP/R2QKBNR
6,1060,1060,rn1qk2r/pbp2ppp/1p1bpn2/3p4/3P4/2P1PNB1/PP1N1PPP/R2QKB1R
6,1100,1100,rn1q1rk1/pbp2ppp/1p1bpn2/3p4/3P4/2P1PNB1/PP1N1PPP/R2QKB1R
6,1216,1216,rn1q1rk1/pbp2ppp/1p1bpn2/3p4/3P4/2PBPNB1/PP1N1PPP/R2QK2R
6,1252,1252,rn1q1rk1/pbp2ppp/1p1bp3/3p4/3Pn3/2PBPNB1/PP1N1PPP/R2QK2R
6,1680,1680,rn1q1rk1/pbp2ppp/1p1bp3/3p4/3Pn2B/2PBPN2/PP1N1PPP/R2QK2R
6,2000,2000,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3Pn2B/2PBPN2/PP1N1PPP/R2QK2R
6,2260,2260,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3Pn2B/2PBPN2/PPQN1PPP/R3K2R
6,3248,3248,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3P3B/2PBPN2/PPQn1PPP/R3K2R
6,3604,3604,rn1q1rk1/pbp3pB/1p1bpp2/3p4/3P3B/2P1PN2/PPQn1PPP/R3K2R
6,3724,3724,rn1q1r1k/pbp3pB/1p1bpp2/3p4/3P3B/2P1PN2/PPQn1PPP/R3K2R
6,3904,3904,rn1q1r1k/pbp3pB/1p1bpp2/3p4/3P3B/2P1P3/PPQN1PPP/R3K2R
6,4184,4184,rn1q1r1k/pbp4B/1p1bpp2/3p2p1/3P3B/2P1P3/PPQN1PPP/R3K2R
6,4400,4400,rn1q1r1k/pbp4B/1p1bpp2/3p2p1/3P4/2P1P1B1/PPQN1PPP/R3K2R
6,4460,4460,rn1q1r1k/pbp4B/1p1bp3/3p1pp1/3P4/2P1P1B1/PPQN1PPP/R3K2R
6,4768,4768,rn1q1r1k/pbp4B/1p1Bp3/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R
6,5196,5196,rn3r1k/pbp4B/1p1qp3/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R
6,5236,5236,rn3r1k/pbp5/1p1qp1B1/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R
6,5300,5300,rn3r2/pbp3k1/1p1qp1B1/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R
6,5360,5360,rn3r2/pbp3k1/1p1qp3/3p1ppB/3P4/2P1P3/PPQN1PPP/R3K2R
6,5384,5384,rn5r/pbp3k1/1p1qp3/3p1ppB/3P4/2P1P3/PPQN1PPP/R3K2R
6,6112,6112,rn5r/pbp3k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPP/R3K2R
6,6224,6224,rn6/pbp3k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/R3K2R
6,6500,6500,rn6/pbp3k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/2KR3R
6,6760,6760,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/2KR3R
6,8000,8000,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPPr/2KR3R
6,8048,8048,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPP1/2KR3r
6,8088,8088,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPP1/2K4R
6,8644,8644,r7/pbpn2k1/1p1qp3/3p1p2/3P2p1/2P1PN2/PPQ1BPP1/2K4R
6,9844,9844,r7/pbpn2k1/1p1qp3/3p1pN1/3P2p1/2P1P3/PPQ1BPP1/2K4R
6,11180,11180,r7/pbp3k1/1p1qpn2/3p1pN1/3P2p1/2P1P3/PPQ1BPP1/2K4R
6,11688,11688,r7/pbp3k1/1p1qpn2/3p1pN1/3P1Pp1/2P1P3/PPQ1B1P1/2K4R
6,16936,16936,r7/p1p3k1/1pbqpn2/3p1pN1/3P1Pp1/2P1P3/PPQ1B1P1/2K4R
6,17664,17664,r7/p1p3k1/1pbqpn2/3p1pN1/3P1Pp1/2PBP3/PPQ3P1/2K4R
6,19768,19768,r7/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP3/PPQ3P1/2K4R
6,20160,20160,r7/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K4R
6,20508,20508,7r/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K4R
6,20524,20524,7R/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K5
6,20536,20536,7k/p1pq4/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K5
6,20564,20564,7k/p1pq4/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5
6,20708,20708,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5
6,21964,21964,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5
6,22164,22164,4q3/p1p3k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5
6,22566,22566,4q3/p1p3k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK5Q/8
6,22716,22716,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK5Q/8
6,23292,23292,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8
6,23748,23748,4q3/2pb2k1/1p2pn2/p2p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8
6,24012,24012,4q3/2pb2k1/1p2pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K2Q3/8
6,24520,24520,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K2Q3/8
6,24952,24952,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8
6,25332,25332,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8
6,27248,27248,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1PpQ/1PPBP1P1/1K6/8
6,27448,27448,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1PpQ/1PPBP1P1/1K6/8
6,28008,28008,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8
6,28320,28320,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8
6,28904,28904,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8
6,29012,29012,7q/3b2k1/2p1pn2/pp1p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8
6,29716,29716,7q/3b2k1/2p1pn2/pP1p1pN1/3P1Pp1/1PPBP1P1/1K4Q1/8
6,29736,29736,7q/3b2k1/4pn2/pp1p1pN1/3P1Pp1/1PPBP1P1/1K4Q1/8
6,30460,30460,7q/3b2k1/4pn2/pp1p1pN1/3P1Pp1/1PPBP1P1/1K2Q3/8
6,30504,30504,7q/3b2k1/4pn2/p2p1pN1/1p1P1Pp1/1PPBP1P1/1K2Q3/8
6,30592,30592,7q/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K2Q3/8
6,31224,31224,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K2Q3/8
6,31764,31764,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K6/5Q2
6,31776,31776,q7/3b2k1/4pn2/3p1pN1/ppPP1Pp1/1P1BP1P1/1K6/5Q2
6,31792,31792,q7/3b2k1/4pn2/3p1pN1/ppPP1Pp1/1P1BP1P1/1K6/Q7
6,31880,31880,q7/3b2k1/4pn2/5pN1/pppP1Pp1/1P1BP1P1/1K6/Q7
6,32060,32060,q7/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/1K6/Q7
6,32080,32080,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/1K4q1/Q7
6,32104,32104,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/6q1/QK6
6,32136,32136,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/8/QK4q1
6,32224,32224,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/K7/Q5q1
6,32440,32440,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/Q7
6,32832,32832,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/7Q
6,32968,32968,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/K2q4/7Q
6,33252,33252,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/3q4/1K5Q
6,33372,33372,8/3b2k1/4pn2/5pN1/1pBP1Pp1/pP4P1/3q4/1K5Q
6,33612,33612,8/3b2k1/4Nn2/5p2/1pBP1Pp1/pP4P1/3q4/1K5Q
6,33628,33628,8/6k1/4bn2/5p2/1pBP1Pp1/pP4P1/3q4/1K5Q
6,33648,33648,8/1Q4k1/4bn2/5p2/1pBP1Pp1/pP4P1/3q4/1K6
6,33700,33700,8/1Q1b2k1/5n2/5p2/1pBP1Pp1/pP4P1/3q4/1K6
7,172,172,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR
7,428,428,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR
7,696,696,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR
7,708,708,rnbqkb1r/pppppppp/5n2/8/3P1B2/8/PPP1PPPP/RN1QKBNR
7,736,736,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR
7,748,748,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR
7,760,760,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR
7,776,776,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R
7,769,769,rnbqk2r/ppp2ppp/3bpn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R
7,912,912,rnbqk2r/ppp2ppp/3bpn2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R
7,956,956,rnbqk2r/pp3ppp/2pbpn2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R
7,1048,1048,rnbqk2r/pp3ppp/2pbpn2/3p4/3P4/4PNB1/PPPN1PPP/R2QKB1R
7,1196,1196,rnb1k2r/ppq2ppp/2pbpn2/3p4/3P4/4PNB1/PPPN1PPP/R2QKB1R
7,1792,1792,rnb1k2r/ppq2ppp/2pbpn2/3pN3/3P4/4P1B1/PPPN1PPP/R2QKB1R
7,1820,1820,r1b1k2r/ppqn1ppp/2pbpn2/3pN3/3P4/4P1B1/PPPN1PPP/R2QKB1R
7,1880,1880,r1b1k2r/ppqn1ppp/2pbpn2/3pN3/3P1P2/4P1B1/PPPN2PP/R2QKB1R
7,1916,1916,r1b1k2r/p1qn1ppp/1ppbpn2/3pN3/3P1P2/4P1B1/PPPN2PP/R2QKB1R
7,1992,1992,r1b1k2r/p1qn1ppp/1ppbpn2/3pN3/3P1P2/2P1P1B1/PP1N2PP/R2QKB1R
7,2348,2348,r1b1k2r/2qn1ppp/1ppbpn2/p2pN3/3P1P2/2P1P1B1/PP1N2PP/R2QKB1R
7,2700,2700,r1b1k2r/2qn1ppp/1ppbpn2/p2pN3/3P1P2/2PBP1B1/PP1N2PP/R2QK2R
7,2900,2900,r3k2r/2qn1ppp/bppbpn2/p2pN3/3P1P2/2PBP1B1/PP1N2PP/R2QK2R
7,3076,3076,r3k2r/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1P1B1/PPBN2PP/R2QK2R
7,3400,3400,r4rk1/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1P1B1/PPBN2PP/R2QK2R
7,4516,4516,r4rk1/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1PQB1/PPBN2PP/R3K2R
7,4752,4752,r4rk1/2qn1ppp/bp1bpn2/p1ppN3/3P1P2/2P1PQB1/PPBN2PP/R3K2R
7,4952,4952,r4rk1/2qn1ppp/bp1bpn2/p1ppN3/3P1P1B/2P1PQ2/PPBN2PP/R3K2R
7,6944,6944,r4rk1/2qn1ppp/bp1bpn2/p2pN3/3p1P1B/2P1PQ2/PPBN2PP/R3K2R
7,7040,7040,r4rk1/2qn1ppp/bp1bpn2/p2pN3/3P1P1B/2P2Q2/PPBN2PP/R3K2R
7,7600,7600,r4rk1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P2Q2/PPBN2PP/R3K2R
7,12180,12180,r4rk1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P4Q/PPBN2PP/R3K2R
7,14272,14272,r1r3k1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P4Q/PPBN2PP/R3K2R
7,15144,15144,r1r3k1/2qn1p1p/bp1bpnp1/p2pN3/3P1PPB/2P4Q/PPBN3P/R3K2R
7,16032,16032,r1r3k1/2qn1p1p/b2bpnp1/pp1pN3/3P1PPB/2P4Q/PPBN3P/R3K2R
7,16920,16920,r1r3k1/2qn1p1p/b2bpnp1/pp1pN3/3P1PPB/2P4Q/PPBN3P/R4RK1
7,17000,17000,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/1p1P1PPB/2P4Q/PPBN3P/R4RK1
7,17092,17092,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/1p1P1PPB/2P2R1Q/PPBN3P/R5K1
7,18136,18136,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/3P1PPB/2p2R1Q/PPBN3P/R5K1
7,18284,18284,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/3P1PPB/2P2R1Q/P1BN3P/R5K1
7,19232,19232,r1r3k1/2qn1p1p/b3pnp1/p2pN3/1b1P1PPB/2P2R1Q/P1BN3P/R5K1
7,21764,21764,r1r3k1/2qn1p1p/b3pnp1/p2pN3/Bb1P1PPB/2P2R1Q/P2N3P/R5K1
7,25640,25640,r1r3k1/2q2p1p/b3pnp1/p2pn3/Bb1P1PPB/2P2R1Q/P2N3P/R5K1
7,26196,26196,r1r3k1/2q2p1p/b3pnp1/p2pP3/Bb1P2PB/2P2R1Q/P2N3P/R5K1
7,26756,26756,r1r3k1/2q2p1p/b3p1p1/p2pP3/Bb1Pn1PB/2P2R1Q/P2N3P/R5K1
7,28516,28516,r1r3k1/2q2p1p/b3p1p1/p2pP3/Bb1PN1PB/2P2R1Q/P6P/R5K1
7,28556,28556,r1r3k1/2q2p1p/b3p1p1/p3P3/Bb1Pp1PB/2P2R1Q/P6P/R5K1
7,28972,28972,r1r3k1/2q2p1p/b3p1p1/p3P3/BP1Pp1PB/5R1Q/P6P/R5K1
7,29020,29020,r1r3k1/2q2p1p/b3p1p1/p3P3/BP1P2PB/5p1Q/P6P/R5K1
7,29020,29020,r1r3k1/2q2p1p/b3pBp1/p3P3/BP1P2P1/5p1Q/P6P/R5K1
7,29672,29672,r1r3k1/5p1p/b3pBp1/p3P3/BP1P2P1/2q2p1Q/P6P/R5K1
7,30032,30032,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/2q2p2/P6P/R5K1
7,30544,30544,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5p2/P6P/q5K1
7,30560,30560,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5p2/P4K1P/q7
7,30576,30576,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5p2/Pq3K1P/8
7,30820,30820,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5K2/Pq5P/8
7,31296,31296,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5K2/P3q2P/8
7,31332,31332,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P1KP1/8/P3q2P/8
7,31396,31396,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P1KP1/8/P2q3P/8
